partida_id,rodada,data,hora,mandante,visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado
7494,23,2021-10-27,18:59:00,Santos,Fluminense,F. Carille,M. de Oliveira,Santos,Estádio Urbano Caldeira,2,0,SP,RJ
7495,23,2021-10-27,19:00:00,Bahia,Ceara,A. Ferreira,T. Retzalff Nunes,-,Itaipava Arena Fonte Nova,1,1,BA,CE
7546,34,2021-10-28,19:00:00,Bragantino,Sport,M. Nogueira Barbieri,G. Florentín,Bragantino,Nabizão,3,0,SP,PE
7556,29,2021-10-30,17:00:00,Athletico-PR,Santos,A. Valentim do Carmo Neto,F. Carille,Santos,Estádio Joaquim Américo Guimarães,0,1,PR,SP
7557,29,2021-10-30,19:01:00,Flamengo,Atletico-MG,Renato Gaúcho,A. Stival,Flamengo, Maracanã,1,0,RJ,MG
7558,29,2021-10-30,19:15:00,Juventude,Bahia,J. Ribeiro Ventura,A. Ferreira,-, Alfredo Jaconi,0,0,RS,BA
7559,29,2021-10-30,22:01:00,America-MG,Fortaleza,M. dos Santos Gonçalves,J. Vojvoda,America-MG,Estádio Raimundo Sampaio,2,1,MG,CE
7560,29,2021-10-31,16:01:00,Gremio,Palmeiras,V. Carmo Mancini,A. Moreira Ferreira,Palmeiras,Arena do Grêmio,1,3,RS,SP
7561,29,2021-10-31,16:02:00,Ceara,Fluminense,T. Retzalff Nunes,M. de Oliveira,Ceara,Arena Castelão,1,0,CE,RJ
7562,29,2021-10-31,18:15:00,Sao Paulo,Internacional,R. Ceni,D. Aguirre Camblor,Sao Paulo, Morumbi,1,0,SP,RS
7563,29,2021-10-31,20:29:00,Sport,Atletico-GO,G. Florentín,E. de Souza Barroca,Sport,Arena de Pernambuco,2,0,PE,GO
7564,29,2021-11-01,20:00:00,Cuiaba,Bragantino,J. de Amorim Campos,M. Nogueira Barbieri,Cuiaba,Arena Pantanal,1,0,MT,SP
7565,29,2021-11-01,21:29:00,Corinthians,Chapecoense,S. Campos Junior,F. Paiva Endres,Corinthians,Neo Química Arena,1,0,SP,SC
7305,4,2021-11-02,16:00:00,Athletico-PR,Flamengo,A. Valentim do Carmo Neto,Renato Gaúcho,-,Estádio Joaquim Américo Guimarães,2,2,PR,RJ
7454,19,2021-11-03,21:00:00,Atletico-MG,Gremio,A. Stival,V. Carmo Mancini,Atletico-MG, Mineirão,2,1,MG,RS
7566,31,2021-11-04,21:00:00,Cuiaba,Chapecoense,J. de Amorim Campos,F. Paiva Endres,-,Arena Pantanal,0,0,MT,SC
7455,19,2021-11-05,21:31:00,Flamengo,Atletico-GO,Renato Gaúcho,E. de Souza Barroca,Flamengo, Maracanã,2,0,RJ,GO
7576,30,2021-11-06,17:00:00,Corinthians,Fortaleza,S. Campos Junior,J. Vojvoda,Corinthians,Neo Química Arena,1,0,SP,CE
7577,30,2021-11-06,19:00:00,Internacional,Gremio,D. Aguirre Camblor,V. Carmo Mancini,Internacional,Estádio José Pinheiro Borda,1,0,RS,RS
7578,30,2021-11-06,21:00:00,Fluminense,Sport,M. de Oliveira,C. de Lucena,Fluminense, Maracanã,1,0,RJ,PE
7579,30,2021-11-07,16:00:00,Bragantino,Athletico-PR,M. Nogueira Barbieri,A. Valentim do Carmo Neto,Athletico-PR,Nabizão,0,2,SP,PR
7580,30,2021-11-07,16:00:00,Atletico-MG,America-MG,A. Stival,M. dos Santos Gonçalves,Atletico-MG, Mineirão,1,0,MG,MG
7581,30,2021-11-07,13:58:00,Santos,Palmeiras,F. Carille,A. Moreira Ferreira,Palmeiras,Estádio Urbano Caldeira,0,2,SP,SP
7582,30,2021-11-07,18:15:00,Bahia,Sao Paulo,A. Ferreira,R. Ceni,Bahia,Itaipava Arena Fonte Nova,1,0,BA,SP
7583,30,2021-11-07,20:31:00,Ceara,Cuiaba,T. Retzalff Nunes,J. de Amorim Campos,Ceara,Arena Castelão,1,0,CE,MT
7584,30,2021-11-08,11:06:00,Chapecoense,Flamengo,F. Paiva Endres,Renato Gaúcho,-,Arena Condá,2,2,SC,RJ
7567,31,2021-11-09,21:33:00,Gremio,Fluminense,V. Carmo Mancini,M. de Oliveira,Gremio,Arena do Grêmio,1,0,RS,RJ
7568,31,2021-11-10,18:31:00,Athletico-PR,Ceara,A. Valentim do Carmo Neto,T. Retzalff Nunes,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,CE
7569,31,2021-11-10,19:01:00,Atletico-MG,Corinthians,A. Stival,S. Campos Junior,Atletico-MG, Mineirão,3,0,MG,SP
7570,31,2021-11-10,18:59:00,Santos,Bragantino,F. Carille,M. Nogueira Barbieri,Santos,Estádio Urbano Caldeira,2,0,SP,SP
7571,31,2021-11-10,20:29:00,Palmeiras,Atletico-GO,A. Moreira Ferreira,E. de Souza Barroca,Palmeiras,Allianz Parque,4,0,SP,GO
7572,31,2021-11-10,21:31:00,Fortaleza,Sao Paulo,J. Vojvoda,R. Ceni,-,Arena Castelão,1,1,CE,SP
7573,31,2021-11-10,21:31:00,Sport,America-MG,G. Florentín,M. dos Santos Gonçalves,America-MG,Arena de Pernambuco,2,3,PE,MG
7574,31,2021-11-10,21:30:00,Juventude,Internacional,J. Ribeiro Ventura,D. Aguirre Camblor,Juventude, Alfredo Jaconi,2,1,RS,RS
7575,31,2021-11-11,19:01:00,Flamengo,Bahia,Renato Gaúcho,A. Ferreira,Flamengo, Maracanã,3,0,RJ,BA
7586,32,2021-11-13,17:10:00,Atletico-GO,Santos,M. Ribeiro Cabo,F. Carille,-,Estádio Antônio Accioly,0,0,GO,SP
7587,32,2021-11-13,09:50:00,America-MG,Gremio,M. dos Santos Gonçalves,V. Carmo Mancini,America-MG,Estádio Raimundo Sampaio,3,1,MG,RS
7588,32,2021-11-13,18:58:00,Bragantino,Fortaleza,M. Nogueira Barbieri,J. Vojvoda,Bragantino,Nabizão,3,0,SP,CE
7589,32,2021-11-13,19:00:00,Internacional,Athletico-PR,D. Aguirre Camblor,A. Valentim do Carmo Neto,Internacional,Estádio José Pinheiro Borda,2,1,RS,PR
7590,32,2021-11-13,21:00:00,Corinthians,Cuiaba,S. Campos Junior,J. de Amorim Campos,Corinthians,Neo Química Arena,3,2,SP,MT
7591,32,2021-11-14,16:01:00,Sao Paulo,Flamengo,R. Ceni,Renato Gaúcho,Flamengo, Morumbi,0,4,SP,RJ
7592,32,2021-11-14,18:15:00,Fluminense,Palmeiras,M. de Oliveira,A. Moreira Ferreira,Fluminense, Maracanã,2,1,RJ,SP
7593,32,2021-11-14,19:01:00,Ceara,Sport,T. Retzalff Nunes,G. Florentín,Ceara,Arena Castelão,2,1,CE,PE
7594,32,2021-11-14,19:03:00,Chapecoense,Juventude,F. Paiva Endres,J. Ribeiro Ventura,Juventude,Arena Condá,0,2,SC,RS
7596,33,2021-11-16,16:00:00,Athletico-PR,Atletico-MG,A. Valentim do Carmo Neto,A. Stival,Atletico-MG,Estádio Joaquim Américo Guimarães,0,1,PR,MG
7597,33,2021-11-16,18:00:00,Gremio,Bragantino,V. Carmo Mancini,M. Nogueira Barbieri,Gremio,Arena do Grêmio,3,0,RS,SP
7598,33,2021-11-17,18:59:00,America-MG,Atletico-GO,M. dos Santos Gonçalves,M. Ribeiro Cabo,-,Estádio Raimundo Sampaio,0,0,MG,GO
7599,33,2021-11-17,18:59:00,Santos,Chapecoense,F. Carille,F. Paiva Endres,Santos,Estádio Urbano Caldeira,2,0,SP,SC
7600,33,2021-11-17,18:59:00,Cuiaba,Internacional,J. de Amorim Campos,D. Aguirre Camblor,Cuiaba,Arena Pantanal,1,0,MT,RS
7601,33,2021-11-17,20:00:00,Fortaleza,Ceara,J. Vojvoda,T. Retzalff Nunes,Ceara,Arena Castelão,0,4,CE,CE
7602,33,2021-11-17,20:29:00,Palmeiras,Sao Paulo,A. Moreira Ferreira,R. Ceni,Sao Paulo,Allianz Parque,0,2,SP,SP
7603,33,2021-11-17,20:31:00,Juventude,Fluminense,J. Ribeiro Ventura,M. de Oliveira,Juventude, Alfredo Jaconi,1,0,RS,RJ
7604,33,2021-11-17,21:30:00,Flamengo,Corinthians,Renato Gaúcho,S. Campos Junior,Flamengo, Maracanã,1,0,RJ,SP
7605,33,2021-11-18,20:59:00,Sport,Bahia,G. Florentín,A. Ferreira,Sport,Arena de Pernambuco,1,0,PE,BA
7547,34,2021-11-20,19:00:00,Atletico-MG,Juventude,A. Stival,J. Ribeiro Ventura,Atletico-MG, Mineirão,2,0,MG,RS
7548,34,2021-11-20,19:02:00,Fortaleza,Palmeiras,J. Vojvoda,A. Moreira Ferreira,Fortaleza,Arena Castelão,1,0,CE,SP
7549,34,2021-11-20,19:00:00,Chapecoense,Gremio,F. Paiva Endres,V. Carmo Mancini,Gremio,Arena Condá,1,3,SC,RS
7550,34,2021-11-20,21:00:00,Atletico-GO,Ceara,M. Ribeiro Cabo,T. Retzalff Nunes,-,Estádio Antônio Accioly,1,1,GO,CE
7551,34,2021-11-20,21:30:00,Internacional,Flamengo,D. Aguirre Camblor,Renato Gaúcho,Flamengo,Estádio José Pinheiro Borda,1,2,RS,RJ
7552,34,2021-11-21,16:01:00,Corinthians,Santos,S. Campos Junior,F. Carille,Corinthians,Neo Química Arena,2,0,SP,SP
7553,34,2021-11-21,17:01:00,Fluminense,America-MG,M. de Oliveira,M. dos Santos Gonçalves,Fluminense, Maracanã,2,0,RJ,MG
7554,34,2021-11-21,19:00:00,Bahia,Cuiaba,A. Ferreira,J. de Amorim Campos,-,Itaipava Arena Fonte Nova,0,0,BA,MT
7285,2,2021-11-23,21:01:00,Gremio,Flamengo,V. Carmo Mancini,Renato Gaúcho,-,Arena do Grêmio,2,2,RS,RJ
7585,30,2021-11-23,19:01:00,Atletico-GO,Juventude,M. Ribeiro Cabo,J. Ribeiro Ventura,-,Estádio Antônio Accioly,1,1,GO,RS
7606,35,2021-11-23,21:29:00,Palmeiras,Atletico-MG,J. M. Barreto Martins,A. Stival,-,Allianz Parque,2,2,SP,MG
7555,34,2021-11-24,21:31:00,Sao Paulo,Athletico-PR,R. Ceni,A. Valentim do Carmo Neto,-, Morumbi,0,0,SP,PR
7607,35,2021-11-24,21:30:00,Fluminense,Internacional,M. de Oliveira,D. Aguirre Camblor,Fluminense, Maracanã,1,0,RJ,RS
7608,35,2021-11-25,19:00:00,Santos,Fortaleza,F. Carille,J. Vojvoda,Santos,Estádio Urbano Caldeira,2,0,SP,CE
7609,35,2021-11-25,20:03:00,Ceara,Corinthians,T. Retzalff Nunes,S. Campos Junior,Ceara,Arena Castelão,2,1,CE,SP
7616,36,2021-11-26,19:00:00,Bahia,Gremio,A. Ferreira,V. Carmo Mancini,Bahia,Itaipava Arena Fonte Nova,3,1,BA,RS
7617,36,2021-11-27,19:29:00,Bragantino,America-MG,M. Nogueira Barbieri,M. dos Santos Gonçalves,-,Nabizão,1,1,SP,MG
7618,36,2021-11-27,21:30:00,Sao Paulo,Sport,R. Ceni,G. Florentín,Sao Paulo, Morumbi,2,0,SP,PE
7619,36,2021-11-28,16:01:00,Corinthians,Athletico-PR,S. Campos Junior,A. Valentim do Carmo Neto,Corinthians,Neo Química Arena,1,0,SP,PR
7620,36,2021-11-28,16:01:00,Atletico-MG,Fluminense,A. Stival,M. de Oliveira,Atletico-MG, Mineirão,2,1,MG,RJ
7621,36,2021-11-28,19:00:00,Internacional,Santos,D. Aguirre Camblor,F. Carille,-,Estádio José Pinheiro Borda,1,1,RS,SP
7610,35,2021-11-29,19:00:00,Atletico-GO,Bahia,M. Ribeiro Cabo,A. Ferreira,Atletico-GO,Estádio Antônio Accioly,2,1,GO,BA
7611,35,2021-11-30,19:03:00,Juventude,Bragantino,J. Ribeiro Ventura,M. Nogueira Barbieri,Juventude, Alfredo Jaconi,1,0,RS,SP
7612,35,2021-11-30,21:01:00,America-MG,Chapecoense,M. dos Santos Gonçalves,F. Paiva Endres,America-MG,Estádio Raimundo Sampaio,3,0,MG,SC
7622,36,2021-11-30,20:00:00,Flamengo,Ceara,M. Souza,T. Retzalff Nunes,Flamengo, Maracanã,2,1,RJ,CE
7623,36,2021-11-30,22:00:00,Cuiaba,Palmeiras,J. de Amorim Campos,J. M. Barreto Martins,Palmeiras,Arena Pantanal,1,3,MT,SP
7595,32,2021-12-02,18:00:00,Bahia,Atletico-MG,A. Ferreira,A. Stival,Atletico-MG,Itaipava Arena Fonte Nova,2,3,BA,MG
7613,35,2021-12-02,20:00:00,Gremio,Sao Paulo,V. Carmo Mancini,R. Ceni,Gremio,Arena do Grêmio,3,0,RS,SP
7614,35,2021-12-03,19:01:00,Athletico-PR,Cuiaba,A. Valentim do Carmo Neto,J. de Amorim Campos,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,MT
7615,35,2021-12-03,20:00:00,Sport,Flamengo,G. Florentín,M. Souza,-,Arena de Pernambuco,1,1,PE,RJ
7624,36,2021-12-03,20:00:00,Chapecoense,Atletico-GO,F. Paiva Endres,M. Ribeiro Cabo,Atletico-GO,Arena Condá,0,1,SC,GO
7625,36,2021-12-03,21:03:00,Fortaleza,Juventude,J. Vojvoda,E. Rodrigues de Ávila,Fortaleza,Arena Castelão,1,0,CE,RS
7626,37,2021-12-05,16:00:00,Bahia,Fluminense,A. Ferreira,M. de Oliveira,Bahia,Itaipava Arena Fonte Nova,2,0,BA,RJ
7627,37,2021-12-05,16:01:00,Corinthians,Gremio,S. Campos Junior,V. Carmo Mancini,-,Neo Química Arena,1,1,SP,RS
7628,37,2021-12-05,16:00:00,Atletico-MG,Bragantino,A. Stival,M. Nogueira Barbieri,Atletico-MG, Mineirão,4,3,MG,SP
7629,37,2021-12-05,19:02:00,Ceara,America-MG,T. Retzalff Nunes,M. dos Santos Gonçalves,-,Arena Castelão,0,0,CE,MG
7630,37,2021-12-06,19:02:00,Sao Paulo,Juventude,R. Ceni,J. Ribeiro Ventura,Sao Paulo, Morumbi,3,1,SP,RS
7631,37,2021-12-06,19:01:00,Athletico-PR,Palmeiras,A. Valentim do Carmo Neto,P. V. Rodrigues Gomes,-,Estádio Joaquim Américo Guimarães,0,0,PR,SP
7632,37,2021-12-06,19:59:00,Cuiaba,Fortaleza,J. de Amorim Campos,J. Vojvoda,Cuiaba,Arena Pantanal,1,0,MT,CE
7633,37,2021-12-06,19:59:00,Internacional,Atletico-GO,D. Aguirre Camblor,M. Ribeiro Cabo,Atletico-GO,Estádio José Pinheiro Borda,1,2,RS,GO
7634,37,2021-12-06,20:00:00,Flamengo,Santos,M. Souza,F. Carille,Santos, Maracanã,0,1,RJ,SP
7635,37,2021-12-06,21:00:00,Chapecoense,Sport,F. Paiva Endres,G. Florentín,Sport,Arena Condá,0,1,SC,PE
7636,38,2021-12-09,21:33:00,Fortaleza,Bahia,J. Vojvoda,A. Ferreira,Fortaleza,Arena Castelão,2,1,CE,BA
7637,38,2021-12-09,21:33:00,Atletico-GO,Flamengo,M. Ribeiro Cabo,M. Souza,Atletico-GO,Estádio Antônio Accioly,2,0,GO,RJ
7638,38,2021-12-09,21:33:00,Palmeiras,Ceara,P. V. Rodrigues Gomes,T. Retzalff Nunes,Palmeiras,Arena Barueri,1,0,SP,CE
7639,38,2021-12-09,21:33:00,Fluminense,Chapecoense,M. de Oliveira,F. Paiva Endres,Fluminense, Maracanã,3,0,RJ,SC
7640,38,2021-12-09,21:33:00,America-MG,Sao Paulo,M. dos Santos Gonçalves,R. Ceni,America-MG,Estádio Raimundo Sampaio,2,0,MG,SP
7641,38,2021-12-09,21:33:00,Bragantino,Internacional,M. Nogueira Barbieri,D. Aguirre Camblor,Bragantino,Nabizão,1,0,SP,RS
7642,38,2021-12-09,21:30:00,Sport,Athletico-PR,G. Florentín,J. Freitas,-,Arena de Pernambuco,1,1,PE,PR
7643,38,2021-12-09,21:33:00,Juventude,Corinthians,J. Ribeiro Ventura,S. Campos Junior,Juventude, Alfredo Jaconi,1,0,RS,SP
7644,38,2021-12-09,21:33:00,Gremio,Atletico-MG,V. Carmo Mancini,A. Stival,Gremio,Arena do Grêmio,4,3,RS,MG
7645,38,2021-12-09,21:33:00,Santos,Cuiaba,F. Carille,J. de Amorim Campos,-,Estádio Urbano Caldeira,1,1,SP,MT
7646,1,2022-04-09,16:30:00,Fluminense,Santos,A. da Silva Braga,F. Bustos,-, Maracanã,0,0,RJ,SP
7647,1,2022-04-09,19:00:00,Atletico-GO,Flamengo,U. Louzer Filho,P. Carvalho de Sousa,-,Estádio Antônio Accioly,1,1,GO,RJ
7648,1,2022-04-09,21:00:00,Palmeiras,Ceara,A. Moreira Ferreira,D. Silvestre Júnior,Ceara,Allianz Parque,2,3,SP,CE
7649,1,2022-04-10,11:01:00,Coritiba,Goias,G. Morínigo,G. Ramos da Silva,Coritiba, Couto Pereira,3,0,PR,GO
7650,1,2022-04-10,16:00:00,Botafogo-RJ,Corinthians,R. Oliveira,V. de Oliveira Lopes Pereira,Corinthians,Estádio Nilton Santos,1,3,RJ,SP
7651,1,2022-04-10,16:00:00,Atletico-MG,Internacional,A. Mohamed Matijevich,A. Medina,Atletico-MG, Mineirão,2,0,MG,RS
7652,1,2022-04-10,18:00:00,Fortaleza,Cuiaba,J. Vojvoda,L. de Oliveira Preto,Cuiaba,Arena Castelão,0,1,CE,MT
7653,1,2022-04-10,19:00:00,Avai,America-MG,E. de Souza Barroca,M. dos Santos Gonçalves,Avai,  Ressacada,1,0,SC,MG
7654,1,2022-04-10,19:00:00,Sao Paulo,Athletico-PR,R. Ceni,A. Valentim do Carmo Neto,Sao Paulo, Morumbi,4,0,SP,PR
7655,1,2022-04-11,20:01:00,Juventude,Bragantino,E. Baptista,M. Nogueira Barbieri,-, Alfredo Jaconi,2,2,RS,SP
7656,2,2022-04-16,16:30:00,Goias,Palmeiras,J. Ribeiro Ventura,A. Moreira Ferreira,-,Estádio da Serrinha,1,1,GO,SP
7657,2,2022-04-16,19:01:00,America-MG,Juventude,V. Carmo Mancini,E. Baptista,America-MG,Estádio Raimundo Sampaio,4,1,MG,RS
7658,2,2022-04-16,19:00:00,Corinthians,Avai,V. de Oliveira Lopes Pereira,E. de Souza Barroca,Corinthians,Neo Química Arena,3,0,SP,SC
7659,2,2022-04-16,20:59:00,Cuiaba,Fluminense,L. de Oliveira Preto,A. da Silva Braga,Fluminense,Arena Pantanal,0,1,MT,RJ
7660,2,2022-04-17,11:00:00,Santos,Coritiba,F. Bustos,G. Morínigo,Santos,Estádio Urbano Caldeira,2,1,SP,PR
7661,2,2022-04-17,16:00:00,Flamengo,Sao Paulo,P. Carvalho de Sousa,R. Ceni,Flamengo, Maracanã,3,1,RJ,SP
7662,2,2022-04-17,17:59:00,Athletico-PR,Atletico-MG,F. Carille,A. Mohamed Matijevich,Atletico-MG,Estádio Joaquim Américo Guimarães,0,1,PR,MG
7663,2,2022-04-17,17:59:00,Internacional,Fortaleza,C. de Almeida,J. Vojvoda,Internacional,Estádio José Pinheiro Borda,2,1,RS,CE
7664,2,2022-04-17,18:00:00,Bragantino,Atletico-GO,M. Nogueira Barbieri,U. Louzer Filho,Bragantino,Nabizão,4,0,SP,GO
7665,2,2022-04-17,19:01:00,Ceara,Botafogo-RJ,D. Silvestre Júnior,L. Castro,Botafogo-RJ,Arena Castelão,1,3,CE,RJ
7666,4,2022-04-20,19:30:00,Flamengo,Palmeiras,P. Carvalho de Sousa,A. Moreira Ferreira,-, Maracanã,0,0,RJ,SP
7676,3,2022-04-23,16:30:00,Bragantino,Sao Paulo,M. Nogueira Barbieri,R. Ceni,-,Nabizão,1,1,SP,SP
7677,3,2022-04-23,16:30:00,Athletico-PR,Flamengo,F. Carille,P. Carvalho de Sousa,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,RJ
7678,3,2022-04-23,19:00:00,Palmeiras,Corinthians,A. Moreira Ferreira,V. de Oliveira Lopes Pereira,Palmeiras,Arena Barueri,3,0,SP,SP
7679,3,2022-04-23,19:00:00,Fluminense,Internacional,A. da Silva Braga,L. Venker de Menezes,Internacional, Maracanã,0,1,RJ,RS
7680,3,2022-04-23,20:59:00,Atletico-MG,Coritiba,A. Mohamed Matijevich,G. Morínigo,-,Estádio Raimundo Sampaio,2,2,MG,PR
7681,3,2022-04-24,15:59:00,Santos,America-MG,F. Bustos,V. Carmo Mancini,Santos,Estádio Urbano Caldeira,3,0,SP,MG
7682,3,2022-04-24,17:59:00,Juventude,Cuiaba,E. Baptista,L. de Oliveira Preto,Cuiaba, Alfredo Jaconi,0,1,RS,MT
7683,3,2022-04-24,18:30:00,Atletico-GO,Botafogo-RJ,U. Louzer Filho,L. Castro,-,Estádio Antônio Accioly,1,1,GO,RJ
7684,3,2022-04-25,20:00:00,Avai,Goias,E. de Souza Barroca,J. Ribeiro Ventura,Avai,  Ressacada,3,2,SC,GO
7667,4,2022-04-30,16:31:00,Ceara,Bragantino,D. Silvestre Júnior,M. Nogueira Barbieri,Bragantino,Arena Castelão,0,1,CE,SP
7668,4,2022-04-30,16:30:00,America-MG,Athletico-PR,V. Carmo Mancini,F. Carille,America-MG,Estádio Raimundo Sampaio,1,0,MG,PR
7669,4,2022-04-30,18:30:00,Goias,Atletico-MG,J. Ribeiro Ventura,A. Mohamed Matijevich,-,Estádio da Serrinha,2,2,GO,MG
7670,4,2022-04-30,19:00:00,Cuiaba,Atletico-GO,L. de Oliveira Preto,U. Louzer Filho,-,Arena Pantanal,1,1,MT,GO
7671,4,2022-05-01,11:01:00,Botafogo-RJ,Juventude,L. Castro,E. Baptista,-,Estádio Nilton Santos,1,1,RJ,RS
7672,4,2022-05-01,16:00:00,Corinthians,Fortaleza,V. de Oliveira Lopes Pereira,J. Vojvoda,Corinthians,Neo Química Arena,1,0,SP,CE
7673,4,2022-05-01,16:00:00,Coritiba,Fluminense,G. Morínigo,A. da Silva Braga,Coritiba, Couto Pereira,3,2,PR,RJ
7674,4,2022-05-01,19:00:00,Internacional,Avai,L. Venker de Menezes,E. de Souza Barroca,-,Estádio José Pinheiro Borda,0,0,RS,SC
7675,4,2022-05-02,20:00:00,Sao Paulo,Santos,C. A. P. F. Hembert,F. Bustos,Sao Paulo, Morumbi,2,1,SP,SP
7686,5,2022-05-07,16:30:00,Atletico-MG,America-MG,A. Mohamed Matijevich,V. Carmo Mancini,America-MG,Estádio Raimundo Sampaio,1,2,MG,MG
7687,5,2022-05-07,20:30:00,Athletico-PR,Ceara,W. O. de Carvalho,D. Silvestre Júnior,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,CE
7688,5,2022-05-08,11:01:00,Flamengo,Botafogo-RJ,P. Carvalho de Sousa,L. Castro,Botafogo-RJ,Estádio Nacional de Brasília,0,1,RJ,RJ
7689,5,2022-05-08,16:00:00,Palmeiras,Fluminense,A. Moreira Ferreira,F. Diniz Silva,-,Allianz Parque,1,1,SP,RJ
7690,5,2022-05-08,16:00:00,Atletico-GO,Goias,U. Louzer Filho,J. Ribeiro Ventura,Goias,Estádio Antônio Accioly,0,1,GO,GO
7691,5,2022-05-08,18:00:00,Bragantino,Corinthians,C. Maldonado,V. de Oliveira Lopes Pereira,Corinthians,Nabizão,0,1,SP,SP
7692,5,2022-05-08,18:00:00,Santos,Cuiaba,F. Bustos,L. de Oliveira Preto,Santos,Estádio Urbano Caldeira,4,1,SP,MT
7693,5,2022-05-08,19:00:00,Juventude,Internacional,E. Baptista,L. Venker de Menezes,-, Alfredo Jaconi,1,1,RS,RS
7694,5,2022-05-08,18:59:00,Fortaleza,Sao Paulo,J. Vojvoda,R. Ceni,-,Arena Castelão,1,1,CE,SP
7695,5,2022-05-09,20:01:00,Avai,Coritiba,E. de Souza Barroca,G. Morínigo,Avai,  Ressacada,2,1,SC,PR
7696,7,2022-05-11,20:30:00,Bragantino,Atletico-MG,M. Nogueira Barbieri,A. Mohamed Matijevich,-,Nabizão,1,1,SP,MG
7706,6,2022-05-14,16:30:00,Palmeiras,Bragantino,A. Moreira Ferreira,M. Nogueira Barbieri,Palmeiras,Allianz Parque,2,0,SP,SP
7707,6,2022-05-14,16:30:00,Ceara,Flamengo,D. Silvestre Júnior,P. Carvalho de Sousa,-,Arena Castelão,2,2,CE,RJ
7708,6,2022-05-14,19:01:00,Internacional,Corinthians,L. Venker de Menezes,V. de Oliveira Lopes Pereira,-,Estádio José Pinheiro Borda,2,2,RS,SP
7709,6,2022-05-14,18:59:00,Atletico-MG,Atletico-GO,A. Mohamed Matijevich,U. Louzer Filho,Atletico-MG,Estádio Raimundo Sampaio,2,0,MG,GO
7710,6,2022-05-14,21:01:00,Fluminense,Athletico-PR,F. Diniz Silva,L. Scolari,Fluminense,Estádio Municipal General Raulino de Oliveira,2,1,RJ,PR
7711,6,2022-05-15,16:00:00,Sao Paulo,Cuiaba,R. Ceni,L. Iubel,Sao Paulo, Morumbi,2,1,SP,MT
7712,6,2022-05-15,17:30:00,Coritiba,America-MG,G. Morínigo,V. Carmo Mancini,Coritiba, Couto Pereira,1,0,PR,MG
7713,6,2022-05-15,18:00:00,Botafogo-RJ,Fortaleza,L. Castro,J. Vojvoda,Botafogo-RJ,Estádio Nilton Santos,3,1,RJ,CE
7714,6,2022-05-15,18:00:00,Avai,Juventude,E. de Souza Barroca,E. Baptista,Juventude,  Ressacada,1,2,SC,RS
7715,6,2022-05-15,18:59:00,Goias,Santos,J. Ribeiro Ventura,F. Bustos,Goias,Estádio da Serrinha,1,0,GO,SP
7697,7,2022-05-21,16:30:00,Atletico-GO,Coritiba,J. de Amorim Campos,G. Morínigo,Atletico-GO,Estádio Antônio Accioly,2,0,GO,PR
7698,7,2022-05-21,16:31:00,Flamengo,Goias,P. Carvalho de Sousa,J. Ribeiro Ventura,Flamengo, Maracanã,1,0,RJ,GO
7699,7,2022-05-21,18:29:00,Santos,Ceara,F. Bustos,D. Silvestre Júnior,-,Arena Barueri,0,0,SP,CE
7700,7,2022-05-21,19:00:00,Juventude,Palmeiras,E. Baptista,A. Moreira Ferreira,Palmeiras, Alfredo Jaconi,0,3,RS,SP
7701,7,2022-05-21,20:59:00,Cuiaba,Internacional,L. Iubel,L. Venker de Menezes,-,Arena Pantanal,1,1,MT,RS
7702,7,2022-05-21,21:00:00,America-MG,Botafogo-RJ,V. Carmo Mancini,L. Castro,-,Estádio Raimundo Sampaio,1,1,MG,RJ
7703,7,2022-05-22,16:02:00,Corinthians,Sao Paulo,V. de Oliveira Lopes Pereira,R. Ceni,-,Neo Química Arena,1,1,SP,SP
7704,7,2022-05-22,15:59:00,Fortaleza,Fluminense,J. Vojvoda,F. Diniz Silva,Fluminense,Arena Castelão,0,1,CE,RJ
7705,7,2022-05-22,19:00:00,Athletico-PR,Avai,L. Scolari,E. de Souza Barroca,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,SC
7716,8,2022-05-28,16:30:00,Goias,Bragantino,J. Ribeiro Ventura,M. Nogueira Barbieri,-,Estádio da Serrinha,1,1,GO,SP
7717,8,2022-05-28,19:01:00,Sao Paulo,Ceara,R. Ceni,D. Silvestre Júnior,-, Morumbi,2,2,SP,CE
7718,8,2022-05-28,20:30:00,Fortaleza,Juventude,J. Vojvoda,E. Baptista,-,Arena Castelão,1,1,CE,RS
7719,8,2022-05-29,16:01:00,Coritiba,Botafogo-RJ,G. Morínigo,L. Castro,Coritiba, Couto Pereira,1,0,PR,RJ
7720,8,2022-05-29,15:59:00,Santos,Palmeiras,F. Bustos,J. M. Barreto Martins,Palmeiras,Estádio Urbano Caldeira,0,1,SP,SP
7721,8,2022-05-29,17:59:00,Cuiaba,Athletico-PR,W. Araujo de Souza,L. Scolari,Athletico-PR,Arena Pantanal,0,1,MT,PR
7722,8,2022-05-29,18:01:00,Corinthians,America-MG,V. de Oliveira Lopes Pereira,V. Carmo Mancini,-,Neo Química Arena,1,1,SP,MG
