partida_id,clube,chutes,chutes_no_alvo,posse_de_bola,precisao_passes,faltas,impedimentos,escanteios
7576,Corinthians,14,6,0.59,0.86,18,0,8
7576,Fortaleza,9,2,0.41,0.79,26,2,4
7577,Internacional,9,2,0.39,0.72,19,1,4
7577,Gremio,8,5,0.61,0.8,17,1,8
7578,Fluminense,21,3,0.62,0.85,11,2,5
7578,Sport,8,2,0.38,0.77,12,2,4
7579,Bragantino,11,3,0.59,0.82,16,1,5
7579,Athletico-PR,8,5,0.41,0.75,25,1,1
7580,Atletico-MG,18,7,0.57,0.81,21,1,9
7580,America-MG,16,4,0.43,0.79,10,2,1
7581,Santos,12,4,0.49,0.83,14,1,4
7581,Palmeiras,15,6,0.51,0.83,17,2,2
7582,Bahia,15,4,0.43,0.79,11,4,11
7582,Sao Paulo,8,3,0.57,0.85,18,4,6
7583,Ceara,16,4,0.49,0.78,15,2,8
7583,Cuiaba,7,1,0.51,0.76,13,4,4
7584,Chapecoense,14,3,0.4,0.69,14,3,7
7584,Flamengo,21,10,0.6,0.84,11,5,6
7567,Gremio,25,7,0.46,0.83,18,0,6
7567,Fluminense,11,5,0.54,0.84,9,1,0
7568,Athletico-PR,13,4,0.52,0.82,9,0,6
7568,Ceara,14,4,0.48,0.76,10,2,3
7569,Atletico-MG,11,5,0.46,0.87,20,1,8
7569,Corinthians,7,0,0.54,0.88,4,1,5
7570,Santos,11,5,0.42,0.78,11,3,5
7570,Bragantino,14,3,0.58,0.82,10,0,7
7571,Palmeiras,14,7,0.49,0.89,10,1,5
7571,Atletico-GO,10,0,0.51,0.88,13,0,8
7572,Fortaleza,15,3,0.4,0.77,15,5,6
7572,Sao Paulo,11,3,0.6,0.83,11,3,5
7573,Sport,11,3,0.41,0.76,11,0,6
7573,America-MG,14,6,0.59,0.82,14,1,9
7574,Juventude,14,3,0.46,0.86,19,1,2
7574,Internacional,14,3,0.54,0.85,15,0,3
7575,Flamengo,17,6,0.68,0.89,14,3,8
7575,Bahia,7,2,0.32,0.74,9,2,3
7586,Atletico-GO,9,3,0.66,0.75,13,2,14
7586,Santos,6,0,0.34,0.57,13,5,2
7587,America-MG,12,6,0.4,0.74,14,1,3
7587,Gremio,26,8,0.6,0.83,16,3,9
7588,Bragantino,11,5,0.44,0.79,25,1,2
7588,Fortaleza,13,2,0.56,0.84,12,2,5
7589,Internacional,16,4,0.47,0.81,17,4,5
7589,Athletico-PR,10,1,0.53,0.85,13,1,5
7590,Corinthians,12,4,0.55,0.88,15,1,4
7590,Cuiaba,9,6,0.45,0.85,9,3,5
7591,Sao Paulo,6,3,0.4,0.78,6,0,1
7591,Flamengo,15,7,0.6,0.88,9,2,3
7592,Fluminense,9,3,0.53,0.83,12,0,5
7592,Palmeiras,11,4,0.47,0.84,20,0,2
7593,Ceara,12,3,0.38,0.75,12,0,2
7593,Sport,21,8,0.62,0.84,17,1,6
7594,Chapecoense,12,4,0.55,0.89,15,2,6
7594,Juventude,10,3,0.45,0.83,17,0,3
7596,Athletico-PR,8,1,0.44,0.8,15,0,3
7596,Atletico-MG,9,2,0.56,0.85,14,1,6
7597,Gremio,25,10,0.53,0.82,15,2,11
7597,Bragantino,7,2,0.47,0.8,17,0,1
7598,America-MG,23,4,0.59,0.82,7,2,2
7598,Atletico-GO,14,1,0.41,0.73,14,1,5
7599,Santos,9,3,0.43,0.83,14,1,2
7599,Chapecoense,15,5,0.57,0.83,14,0,5
7600,Cuiaba,21,5,0.48,0.84,14,1,6
7600,Internacional,11,4,0.52,0.82,17,1,4
7601,Fortaleza,17,8,0.63,0.8,14,1,5
7601,Ceara,13,5,0.37,0.61,14,2,1
7602,Palmeiras,16,4,0.57,0.83,12,1,7
7602,Sao Paulo,16,6,0.43,0.78,19,3,3
7603,Juventude,15,7,0.33,0.77,20,1,2
7603,Fluminense,7,1,0.67,0.86,19,1,5
7604,Flamengo,22,6,0.57,0.83,15,2,8
7604,Corinthians,6,1,0.43,0.73,8,0,1
7605,Sport,16,4,0.42,0.83,19,0,3
7605,Bahia,14,4,0.58,0.83,14,0,5
7547,Atletico-MG,18,5,0.61,0.9,20,1,5
7547,Juventude,2,0,0.39,0.8,13,0,1
7548,Fortaleza,8,3,0.33,0.7,22,2,2
7548,Palmeiras,13,4,0.67,0.83,12,2,6
7549,Chapecoense,10,4,0.37,0.7,19,0,4
7549,Gremio,24,6,0.63,0.84,18,0,4
7550,Atletico-GO,20,4,0.6,0.84,10,0,10
7550,Ceara,5,2,0.4,0.76,21,5,1
7551,Internacional,22,9,0.52,0.84,14,3,8
7551,Flamengo,15,8,0.48,0.83,13,3,5
7552,Corinthians,23,11,0.65,0.9,6,0,11
7552,Santos,9,1,0.35,0.86,8,1,4
7553,Fluminense,11,5,0.48,0.8,21,1,2
7553,America-MG,9,3,0.52,0.82,17,0,1
7554,Bahia,19,3,0.55,0.82,12,0,8
7554,Cuiaba,8,0,0.45,0.76,9,4,4
7285,Gremio,18,8,0.51,0.81,14,2,5
7285,Flamengo,12,6,0.49,0.83,14,1,4
7585,Atletico-GO,15,8,0.51,0.87,19,2,6
7585,Juventude,12,5,0.49,0.87,16,1,2
7606,Palmeiras,11,7,0.43,0.77,16,0,2
7606,Atletico-MG,15,5,0.57,0.82,22,0,6
7555,Sao Paulo,20,2,0.71,0.84,14,1,9
7555,Athletico-PR,3,0,0.29,0.64,15,2,0
7607,Fluminense,9,1,0.3,0.69,20,1,1
7607,Internacional,14,4,0.7,0.87,18,0,7
7608,Santos,15,6,0.56,0.86,15,3,6
7608,Fortaleza,11,2,0.44,0.75,15,5,4
7609,Ceara,15,5,0.37,0.79,16,0,2
7609,Corinthians,15,6,0.63,0.86,13,0,5
7616,Bahia,13,6,0.34,0.66,15,1,3
7616,Gremio,11,3,0.66,0.81,15,0,9
7617,Bragantino,11,5,0.51,0.78,21,0,6
7617,America-MG,13,3,0.49,0.72,14,0,5
7618,Sao Paulo,20,9,0.49,0.84,16,2,7
7618,Sport,7,4,0.51,0.84,14,0,5
7619,Corinthians,16,5,0.66,0.87,14,1,10
7619,Athletico-PR,11,2,0.34,0.79,19,1,3
7620,Atletico-MG,9,4,0.48,0.81,22,0,7
7620,Fluminense,6,4,0.52,0.8,18,0,3
7621,Internacional,17,6,0.54,0.84,16,1,3
7621,Santos,13,5,0.46,0.82,17,1,5
7610,Atletico-GO,12,3,0.48,0.79,16,6,4
7610,Bahia,14,2,0.52,0.81,20,0,5
7611,Juventude,9,2,0.46,0.76,15,2,0
7611,Bragantino,13,0,0.54,0.81,25,2,4
7612,America-MG,24,7,0.53,0.79,10,0,8
7612,Chapecoense,10,3,0.47,0.76,11,0,9
7622,Flamengo,15,5,0.52,0.84,20,3,8
7622,Ceara,12,4,0.48,0.83,19,3,6
7623,Cuiaba,21,6,0.59,0.84,15,3,12
7623,Palmeiras,13,5,0.41,0.78,10,0,4
7595,Bahia,13,3,0.47,0.77,13,1,4
7595,Atletico-MG,19,9,0.53,0.8,12,1,6
7613,Gremio,17,8,0.45,0.76,17,0,6
7613,Sao Paulo,5,1,0.55,0.82,13,1,0
7614,Athletico-PR,19,3,0.65,0.89,15,1,8
7614,Cuiaba,8,1,0.35,0.76,14,2,2
7615,Sport,15,9,0.47,0.85,13,0,6
7615,Flamengo,22,7,0.53,0.87,11,0,6
7624,Chapecoense,8,0,0.43,0.77,17,3,3
7624,Atletico-GO,9,1,0.57,0.84,17,0,4
7625,Fortaleza,15,4,0.53,0.84,20,2,5
7625,Juventude,11,3,0.47,0.79,14,0,4
7626,Bahia,14,6,0.37,0.74,14,0,11
7626,Fluminense,9,1,0.63,0.87,20,1,3
7627,Corinthians,11,3,0.72,0.9,7,3,2
7627,Gremio,12,3,0.28,0.74,22,0,5
7628,Atletico-MG,13,6,0.62,0.87,5,1,5
7628,Bragantino,18,11,0.38,0.85,10,0,3
7629,Ceara,15,3,0.53,0.73,14,3,7
7629,America-MG,18,1,0.47,0.71,13,2,3
7630,Sao Paulo,13,6,0.54,0.78,25,0,7
7630,Juventude,9,3,0.46,0.79,13,1,6
7631,Athletico-PR,23,4,0.72,0.83,11,4,8
7631,Palmeiras,4,0,0.28,0.62,10,0,1
7632,Cuiaba,8,1,0.36,0.71,22,4,1
7632,Fortaleza,13,3,0.64,0.82,23,1,2
7633,Internacional,23,6,0.61,0.86,14,3,11
7633,Atletico-GO,11,4,0.39,0.81,9,0,3
7634,Flamengo,9,4,0.64,0.87,23,3,5
7634,Santos,9,4,0.36,0.75,14,4,1
7635,Chapecoense,14,6,0.29,0.73,16,0,6
7635,Sport,25,4,0.71,0.88,27,0,3
7636,Fortaleza,14,6,0.52,0.8,15,3,6
7636,Bahia,9,6,0.48,0.72,17,1,3
7637,Atletico-GO,13,3,0.52,0.88,15,1,4
7637,Flamengo,12,6,0.48,0.88,7,0,6
7638,Palmeiras,12,2,0.31,0.69,18,2,5
7638,Ceara,31,9,0.69,0.85,4,0,8
7639,Fluminense,22,8,0.68,0.88,12,1,9
7639,Chapecoense,3,0,0.32,0.72,10,2,3
7640,America-MG,19,4,0.45,0.75,18,2,5
7640,Sao Paulo,11,2,0.55,0.8,18,0,5
7641,Bragantino,23,4,0.44,0.8,23,3,4
7641,Internacional,4,1,0.56,0.78,26,0,2
7642,Sport,18,6,0.63,0.89,17,1,6
7642,Athletico-PR,7,4,0.37,0.81,14,0,4
7643,Juventude,17,6,0.44,0.78,10,0,11
7643,Corinthians,1,1,0.56,0.85,22,0,4
7644,Gremio,7,4,0.37,0.83,15,1,3
7644,Atletico-MG,13,7,0.63,0.88,11,0,9
7645,Santos,13,5,0.62,0.84,17,0,6
7645,Cuiaba,8,3,0.38,0.72,15,1,4
7646,Fluminense,26,6,0.66,0.88,14,0,8
7646,Santos,3,1,0.34,0.71,18,4,1
7647,Atletico-GO,10,3,0.44,0.82,7,1,4
7647,Flamengo,12,3,0.56,0.87,11,2,10
7648,Palmeiras,17,4,0.56,0.81,17,3,11
7648,Ceara,19,9,0.44,0.69,14,0,8
7649,Coritiba,17,9,0.52,0.85,10,3,7
7649,Goias,7,0,0.48,0.83,12,2,3
7650,Botafogo-RJ,9,4,0.56,0.84,6,0,2
7650,Corinthians,15,8,0.44,0.79,18,1,4
7651,Atletico-MG,15,5,0.52,0.87,12,2,3
7651,Internacional,6,1,0.48,0.85,18,0,3
7652,Fortaleza,22,5,0.66,0.84,22,1,7
7652,Cuiaba,9,4,0.34,0.69,23,0,1
7653,Avai,13,2,0.59,0.84,20,3,6
7653,America-MG,7,1,0.41,0.75,18,2,1
7654,Sao Paulo,18,8,0.55,0.88,17,2,5
7654,Athletico-PR,7,0,0.45,0.86,14,2,5
7655,Juventude,13,7,0.51,0.81,16,5,5
7655,Bragantino,15,2,0.49,0.79,17,1,4
7656,Goias,9,6,0.24,0.6,16,0,2
7656,Palmeiras,22,6,0.76,0.84,7,2,6
7657,America-MG,22,9,0.45,0.81,19,2,5
7657,Juventude,13,4,0.55,0.81,11,2,5
7658,Corinthians,14,4,0.55,0.86,22,1,7
7658,Avai,15,5,0.45,0.85,12,5,2
7659,Cuiaba,5,1,0.38,0.73,18,1,2
7659,Fluminense,12,3,0.62,0.86,14,0,5
7660,Santos,15,7,0.35,0.77,22,2,4
7660,Coritiba,22,6,0.65,0.87,10,0,7
7661,Flamengo,19,8,0.53,0.87,17,2,2
7661,Sao Paulo,6,1,0.47,0.84,25,1,3
7662,Athletico-PR,12,3,0.44,0.81,9,1,2
7662,Atletico-MG,17,5,0.56,0.84,14,0,5
7663,Internacional,18,5,0.52,0.82,15,0,8
7663,Fortaleza,7,3,0.48,0.77,13,3,5
7664,Bragantino,18,8,0.59,0.88,12,1,13
7664,Atletico-GO,5,3,0.41,0.79,9,2,2
7665,Ceara,18,4,0.65,0.8,16,1,4
7665,Botafogo-RJ,11,3,0.35,0.68,15,2,2
7666,Flamengo,17,2,0.57,0.86,15,1,9
7666,Palmeiras,10,2,0.43,0.76,21,1,6
7676,Bragantino,15,3,0.33,0.67,13,1,6
7676,Sao Paulo,24,7,0.67,0.83,12,2,9
7677,Athletico-PR,10,2,0.41,0.75,15,2,6
7677,Flamengo,11,6,0.59,0.81,10,1,5
7678,Palmeiras,20,7,0.44,0.78,13,3,12
7678,Corinthians,7,1,0.56,0.84,14,0,3
7679,Fluminense,12,2,0.58,0.85,15,4,5
7679,Internacional,12,4,0.42,0.76,12,2,4
7680,Atletico-MG,20,5,0.61,0.89,10,0,3
7680,Coritiba,11,4,0.39,0.85,8,0,3
7681,Santos,18,8,0.39,0.75,16,2,3
7681,America-MG,19,2,0.61,0.85,8,1,8
7682,Juventude,13,2,0.58,0.82,18,2,6
7682,Cuiaba,10,4,0.42,0.77,19,1,7
7683,Atletico-GO,9,2,0.37,0.75,11,2,2
7683,Botafogo-RJ,17,2,0.63,0.85,5,2,7
7684,Avai,14,4,0.4,0.7,20,0,3
7684,Goias,18,5,0.6,0.81,20,3,5
7667,Ceara,14,4,0.56,0.76,11,4,5
7667,Bragantino,18,6,0.44,0.77,20,0,4
7668,America-MG,7,3,0.46,0.75,19,4,6
7668,Athletico-PR,13,6,0.54,0.79,12,3,11
7669,Goias,7,2,0.3,0.7,20,0,0
7669,Atletico-MG,21,5,0.7,0.88,15,2,10
7670,Cuiaba,17,5,0.51,0.89,12,1,4
7670,Atletico-GO,14,7,0.49,0.85,14,0,6
7671,Botafogo-RJ,17,4,0.61,0.83,14,2,6
7671,Juventude,7,4,0.39,0.72,18,2,4
7672,Corinthians,6,3,0.56,0.8,14,1,9
7672,Fortaleza,15,5,0.44,0.73,14,4,4
7673,Coritiba,20,8,0.55,0.89,13,1,8
7673,Fluminense,7,4,0.45,0.81,16,2,1
7674,Internacional,23,3,0.61,0.85,15,0,18
7674,Avai,11,4,0.39,0.78,16,0,2
7675,Sao Paulo,10,3,0.57,0.86,15,2,2
7675,Santos,8,3,0.43,0.81,8,0,4
7686,Atletico-MG,23,8,0.69,0.8,7,3,11
7686,America-MG,12,9,0.31,0.59,22,3,3
7687,Athletico-PR,15,9,0.4,0.74,19,1,4
7687,Ceara,16,3,0.6,0.78,8,1,9
7688,Flamengo,17,8,0.53,0.81,13,8,10
7688,Botafogo-RJ,13,8,0.47,0.77,18,1,4
7689,Palmeiras,19,5,0.48,0.85,10,3,6
7689,Fluminense,8,2,0.52,0.83,13,0,3
7690,Atletico-GO,33,7,0.77,0.87,12,2,12
7690,Goias,6,3,0.23,0.6,11,2,0
7691,Bragantino,8,2,0.58,0.83,11,3,1
7691,Corinthians,4,1,0.42,0.8,9,1,1
7692,Santos,12,7,0.47,0.83,14,1,4
7692,Cuiaba,16,3,0.53,0.88,12,2,8
7693,Juventude,12,5,0.57,0.82,22,2,6
7693,Internacional,8,3,0.43,0.76,13,1,3
7694,Fortaleza,12,3,0.54,0.79,16,3,9
7694,Sao Paulo,4,2,0.46,0.72,14,2,4
7695,Avai,12,6,0.58,0.84,14,0,5
7695,Coritiba,8,4,0.42,0.79,13,1,7
7696,Bragantino,6,1,0.37,0.77,13,1,3
7696,Atletico-MG,18,4,0.63,0.84,5,2,10
7706,Palmeiras,14,7,0.48,0.79,11,3,7
7706,Bragantino,11,2,0.52,0.81,14,0,4
7707,Ceara,15,5,0.41,0.82,18,4,8
7707,Flamengo,11,4,0.59,0.83,22,0,3
7708,Internacional,13,5,0.47,0.82,8,1,5
7708,Corinthians,15,9,0.53,0.86,7,3,6
7709,Atletico-MG,14,7,0.57,0.82,16,2,10
7709,Atletico-GO,5,0,0.43,0.8,14,1,2
7710,Fluminense,11,6,0.64,0.86,12,1,4
7710,Athletico-PR,12,3,0.36,0.76,12,1,5
7711,Sao Paulo,21,9,0.74,0.88,5,1,15
7711,Cuiaba,6,3,0.26,0.72,15,0,3
7712,Coritiba,17,7,0.59,0.85,11,4,7
7712,America-MG,9,2,0.41,0.79,23,1,4
7713,Botafogo-RJ,13,6,0.63,0.84,14,3,5
7713,Fortaleza,10,3,0.37,0.73,15,2,1
7714,Avai,17,5,0.64,0.84,18,0,6
7714,Juventude,5,3,0.36,0.78,16,0,6
7715,Goias,10,5,0.31,0.72,14,0,5
7715,Santos,16,3,0.69,0.88,11,2,9
7697,Atletico-GO,17,3,0.58,0.85,14,1,3
7697,Coritiba,14,6,0.42,0.81,13,1,5
7698,Flamengo,11,6,0.64,0.88,14,1,6
7698,Goias,3,0,0.36,0.77,19,3,4
7699,Santos,16,3,0.51,0.8,9,2,6
7699,Ceara,11,4,0.49,0.79,13,1,2
7700,Juventude,13,3,0.45,0.79,20,1,7
7700,Palmeiras,20,8,0.55,0.83,6,2,7
7701,Cuiaba,11,3,0.42,0.78,9,2,4
7701,Internacional,14,4,0.58,0.83,12,1,11
7702,America-MG,12,4,0.42,0.74,19,3,3
7702,Botafogo-RJ,8,5,0.58,0.82,9,1,5
7703,Corinthians,13,5,0.56,0.8,11,2,8
7703,Sao Paulo,14,7,0.44,0.74,12,2,8
7704,Fortaleza,23,8,0.64,0.84,13,0,12
7704,Fluminense,7,3,0.36,0.73,14,3,5
7705,Athletico-PR,12,3,0.42,0.73,23,1,5
7705,Avai,9,4,0.58,0.81,17,0,4
7716,Goias,17,2,0.52,0.81,18,0,6
7716,Bragantino,14,4,0.48,0.78,22,1,1
7717,Sao Paulo,15,5,0.52,0.81,19,2,8
7717,Ceara,7,4,0.48,0.8,10,3,3
7718,Fortaleza,14,3,0.63,0.84,10,1,8
7718,Juventude,16,8,0.37,0.76,16,0,7
7719,Coritiba,15,5,0.27,0.59,10,3,5
7719,Botafogo-RJ,18,3,0.73,0.83,12,4,9
7720,Santos,18,4,0.44,0.8,19,1,3
7720,Palmeiras,17,4,0.56,0.87,15,2,4
7721,Cuiaba,10,0,0.59,0.86,9,0,8
7721,Athletico-PR,19,8,0.41,0.78,17,4,8
7722,Corinthians,7,4,0.63,0.81,13,0,6
7722,America-MG,13,5,0.37,0.69,19,1,5
7723,Fluminense,17,6,0.63,0.86,9,2,12
7723,Flamengo,7,3,0.37,0.76,16,4,2
7724,Atletico-MG,27,7,0.62,0.83,14,2,13
7724,Avai,5,1,0.38,0.75,10,0,0
7725,Internacional,10,5,0.44,0.83,7,0,3
7725,Atletico-GO,20,7,0.56,0.84,16,0,12
7685,Fortaleza,11,3,0.4,0.73,18,0,4
7685,Ceara,19,7,0.6,0.87,18,2,1
7726,America-MG,16,6,0.52,0.76,11,3,8
7726,Cuiaba,5,2,0.48,0.76,11,4,4
7727,Athletico-PR,14,4,0.41,0.78,21,2,7
7727,Santos,14,3,0.59,0.81,11,0,6
7728,Ceara,22,10,0.51,0.84,14,4,5
7728,Coritiba,14,6,0.49,0.8,9,1,6
7729,Avai,17,6,0.54,0.77,11,1,4
7729,Sao Paulo,16,4,0.46,0.73,23,2,7
7730,Atletico-GO,14,3,0.57,0.85,9,3,9
7730,Corinthians,10,1,0.43,0.83,11,0,0
7731,Juventude,11,3,0.48,0.4,21,5,5
7731,Fluminense,6,2,0.52,0.39,10,1,7
7732,Flamengo,11,3,0.66,0.87,9,2,9
7732,Fortaleza,12,6,0.34,0.75,21,5,3
7733,Palmeiras,16,3,0.49,0.78,8,0,6
7733,Atletico-MG,11,3,0.51,0.82,19,4,2
7734,Bragantino,8,2,0.48,0.82,20,2,7
7734,Internacional,9,5,0.52,0.82,12,1,3
7735,Botafogo-RJ,16,5,0.63,0.85,11,1,9
7735,Goias,11,4,0.37,0.7,22,1,2
7736,Cuiaba,11,4,0.39,0.79,10,0,4
7736,Corinthians,11,4,0.61,0.87,11,0,3
7737,America-MG,16,3,0.57,0.78,18,3,4
7737,Ceara,7,3,0.43,0.7,20,0,4
7738,Juventude,17,4,0.55,0.75,9,0,11
7738,Athletico-PR,7,6,0.45,0.68,10,1,5
7739,Atletico-GO,13,5,0.53,0.79,12,1,8
7739,Avai,10,3,0.47,0.79,12,0,6
7740,Bragantino,12,2,0.31,0.77,11,2,5
7740,Flamengo,13,3,0.69,0.88,16,1,7
7741,Fluminense,13,9,0.43,0.78,13,1,1
7741,Atletico-MG,11,6,0.57,0.84,15,3,9
7742,Santos,22,6,0.52,0.8,11,2,10
7742,Internacional,11,6,0.48,0.79,16,1,3
7743,Palmeiras,14,6,0.47,0.83,16,3,7
7743,Botafogo-RJ,12,3,0.53,0.85,14,0,4
7744,Coritiba,11,2,0.4,0.77,12,1,1
7744,Sao Paulo,16,4,0.6,0.83,13,1,10
7745,Fortaleza,20,4,0.52,0.8,12,5,6
7745,Goias,12,2,0.48,0.82,18,2,2
7746,Corinthians,13,3,0.58,0.86,15,3,4
7746,Juventude,8,2,0.42,0.81,12,4,5
7747,Atletico-MG,16,4,0.68,0.88,11,1,5
7747,Santos,12,6,0.32,0.79,16,2,6
7748,Fluminense,15,4,0.47,0.84,10,2,10
7748,Atletico-GO,17,9,0.53,0.84,13,3,6
7749,Cuiaba,19,5,0.43,0.77,14,0,5
7749,Bragantino,8,4,0.57,0.81,15,0,4
7750,Internacional,11,4,0.32,0.76,15,3,4
7750,Flamengo,16,3,0.68,0.88,14,1,4
7751,Goias,12,4,0.49,0.81,20,1,2
7751,Ceara,20,6,0.51,0.75,14,3,10
7752,Sao Paulo,15,2,0.47,0.77,14,2,2
7752,America-MG,11,5,0.53,0.75,16,0,4
7753,Coritiba,11,4,0.47,0.84,11,1,5
7753,Palmeiras,16,6,0.53,0.86,13,2,6
7754,Fortaleza,23,6,0.64,0.8,13,1,7
7754,Athletico-PR,7,0,0.36,0.66,12,2,1
7755,Botafogo-RJ,22,7,0.51,0.74,19,1,7
7755,Avai,9,2,0.49,0.76,22,5,1
7756,Juventude,10,1,0.34,0.76,19,0,4
7756,Santos,18,9,0.66,0.87,14,2,9
7757,Ceara,16,3,0.53,0.81,14,1,5
7757,Atletico-MG,14,2,0.47,0.79,17,0,2
7758,Bragantino,18,7,0.53,0.8,13,1,4
7758,Coritiba,16,5,0.47,0.8,12,1,5
7759,Goias,7,3,0.53,0.84,11,4,8
7759,Internacional,16,8,0.47,0.8,14,0,2
7760,Flamengo,15,6,0.63,0.9,17,3,4
7760,Cuiaba,6,1,0.37,0.84,14,0,3
7761,Athletico-PR,21,2,0.43,0.82,12,3,11
7761,Corinthians,11,6,0.57,0.86,9,0,4
7762,America-MG,9,4,0.21,0.64,12,0,3
7762,Fluminense,20,3,0.79,0.89,9,1,8
7763,Botafogo-RJ,17,3,0.32,0.71,17,1,3
7763,Sao Paulo,6,2,0.68,0.82,17,4,3
7764,Palmeiras,29,12,0.49,0.82,12,2,12
7764,Atletico-GO,10,2,0.51,0.83,16,2,4
7765,Avai,12,4,0.51,0.8,16,2,3
7765,Fortaleza,4,3,0.49,0.81,17,2,4
7766,Cuiaba,14,1,0.45,0.79,15,1,7
7766,Ceara,9,1,0.55,0.83,10,6,6
7767,Santos,12,5,0.43,0.81,13,0,3
7767,Bragantino,18,7,0.57,0.85,18,0,9
7768,Atletico-MG,16,3,0.48,0.84,18,1,9
7768,Flamengo,10,3,0.52,0.85,13,1,8
7769,Coritiba,24,3,0.61,0.8,12,3,12
7769,Athletico-PR,10,3,0.39,0.7,11,2,1
7770,Corinthians,17,3,0.67,0.85,7,3,6
7770,Goias,9,2,0.33,0.73,13,1,4
7771,Internacional,18,8,0.78,0.87,13,5,7
7771,Botafogo-RJ,10,6,0.22,0.6,13,3,2
7772,Fortaleza,18,8,0.51,0.7,8,1,5
7772,America-MG,14,4,0.49,0.69,5,5,8
7773,Atletico-GO,26,6,0.66,0.87,15,1,7
7773,Juventude,5,3,0.34,0.72,11,1,2
7774,Fluminense,19,3,0.49,0.87,8,1,6
7774,Avai,9,4,0.51,0.83,15,4,3
7775,Sao Paulo,12,3,0.39,0.73,17,1,3
7775,Palmeiras,23,7,0.61,0.82,9,2,7
7776,Internacional,15,8,0.56,0.88,9,0,1
7776,Coritiba,14,4,0.44,0.88,16,2,9
7777,Athletico-PR,10,6,0.3,0.68,14,0,5
7777,Bragantino,23,6,0.7,0.87,11,3,10
7778,Flamengo,23,7,0.53,0.78,17,2,7
7778,America-MG,15,5,0.47,0.77,13,1,7
7779,Corinthians,9,1,0.62,0.85,20,0,3
7779,Santos,7,2,0.38,0.73,10,4,2
7780,Atletico-MG,17,6,0.67,0.9,14,1,1
7780,Fortaleza,8,3,0.33,0.77,15,0,3
7781,Avai,7,4,0.49,0.78,18,0,2
7781,Palmeiras,15,4,0.51,0.74,17,1,5
7782,Botafogo-RJ,9,1,0.2,0.66,18,1,1
7782,Fluminense,11,3,0.8,0.89,14,1,6
7783,Goias,15,5,0.46,0.71,14,2,4
7783,Cuiaba,13,2,0.54,0.75,16,0,6
7784,Ceara,10,5,0.49,0.82,16,0,4
7784,Atletico-GO,7,2,0.51,0.81,18,6,2
7785,Sao Paulo,29,9,0.59,0.87,15,0,16
7785,Juventude,4,2,0.41,0.8,7,1,1
7786,Juventude,17,3,0.56,0.9,11,1,6
7786,Atletico-MG,8,4,0.44,0.88,11,0,6
7787,Fluminense,15,6,0.58,0.9,11,4,6
7787,Corinthians,3,2,0.42,0.82,12,0,4
7788,Santos,16,7,0.46,0.82,15,2,7
7788,Flamengo,12,6,0.54,0.86,13,0,3
7789,Ceara,9,4,0.61,0.84,24,3,3
7789,Internacional,12,5,0.39,0.77,20,0,2
7790,Palmeiras,35,7,0.72,0.84,12,0,9
7790,Athletico-PR,13,5,0.28,0.6,15,0,2
7791,Avai,12,3,0.6,0.84,10,3,4
7791,Cuiaba,13,3,0.4,0.76,12,2,4
7792,Atletico-GO,11,3,0.53,0.81,9,2,3
7792,Sao Paulo,8,2,0.47,0.78,20,1,0
7793,America-MG,21,5,0.53,0.77,14,2,11
7793,Goias,21,3,0.47,0.78,8,2,3
7794,Coritiba,11,4,0.37,0.75,11,1,2
7794,Fortaleza,22,7,0.63,0.87,22,1,6
7795,Bragantino,18,6,0.65,0.77,11,6,9
7795,Botafogo-RJ,9,1,0.35,0.67,19,0,4
7796,Bragantino,37,13,0.46,0.76,5,1,19
7796,Avai,8,2,0.54,0.81,6,0,7
7797,Fluminense,18,6,0.6,0.87,16,0,9
7797,Ceara,17,6,0.4,0.79,17,2,10
7798,Goias,11,3,0.34,0.7,15,0,2
7798,Athletico-PR,20,4,0.66,0.86,10,3,2
7799,Coritiba,19,2,0.47,0.81,19,0,11
7799,Juventude,15,6,0.53,0.81,11,0,7
7800,Corinthians,7,2,0.49,0.81,7,3,6
7800,Flamengo,12,4,0.51,0.82,12,1,3
7801,Santos,19,5,0.48,0.79,13,0,9
7801,Atletico-GO,16,4,0.52,0.83,18,0,10
7802,Fortaleza,12,6,0.39,0.74,9,1,2
7802,Palmeiras,12,5,0.61,0.83,15,2,6
7803,Atletico-MG,11,2,0.6,0.84,12,2,7
7803,Sao Paulo,6,2,0.4,0.78,16,0,4
7804,Cuiaba,14,6,0.46,0.81,7,2,5
7804,Botafogo-RJ,6,2,0.54,0.82,11,2,2
7805,Internacional,21,4,0.68,0.86,5,2,13
7805,America-MG,9,7,0.32,0.71,8,2,2
7806,Athletico-PR,17,5,0.6,0.84,7,4,5
7806,Internacional,17,3,0.4,0.73,13,2,5
7807,Flamengo,17,4,0.55,0.9,13,0,8
7807,Coritiba,17,0,0.45,0.87,11,1,6
7808,Avai,14,4,0.41,0.76,17,3,6
7808,Santos,6,2,0.59,0.83,12,1,8
7809,Ceara,18,7,0.44,0.82,18,2,6
7809,Corinthians,11,4,0.56,0.84,5,1,2
7810,Juventude,23,1,0.62,0.83,16,1,7
7810,Goias,16,2,0.38,0.75,16,2,4
7811,Sao Paulo,6,2,0.36,0.76,17,5,5
7811,Fluminense,15,3,0.64,0.86,7,1,3
7812,Botafogo-RJ,14,2,0.37,0.76,21,1,6
7812,Atletico-MG,15,4,0.63,0.88,18,3,2
